Date,Open,High,Low,Close,Volume
2020-03-17,54.05270706671724,55.80516546556795,51.99396263493645,55.41165542602539,83194000
2020-03-18,52.531193206500674,54.76389386649369,51.39427142867843,54.079959869384766,93044000
2020-03-19,53.932764120819286,57.12396841730102,52.313622306797946,55.0949592590332,74064000
2020-03-20,56.048003647697364,56.423674082292194,52.638240418033874,52.94105529785156,82878000
2020-03-23,52.35426310073486,52.8766315654061,50.00013767795823,52.243247985839844,83672000
2020-03-24,54.713843223428654,56.168443781993375,53.8440533745928,56.003902435302734,72468000
2020-03-25,55.73478286590232,56.804793052032366,53.67455271127898,54.59687423706055,90324000
2020-03-26,55.24611599341707,58.0591730147804,54.121588919875315,57.63493347167969,76562000
2020-03-27,55.87801492498947,57.04665313941578,54.71482915567299,55.02507781982422,62794000
2020-03-30,56.13424235942423,57.044173024062125,54.44174969491328,56.81173324584961,58736000
2020-03-31,56.93167488332719,58.154330943122716,56.33645085139658,57.58686447143555,65228000
2020-04-01,55.706043456891315,55.974661472404435,54.19395025688407,54.62066650390625,51970000
2020-04-02,54.51659352115847,55.645087218791915,54.17611436881151,55.36061096191406,56410000
2020-04-03,55.24561822270651,55.447823761533954,53.28153570728026,54.154788970947266,51374000
2020-04-06,56.152088293952644,59.0142061972001,55.755602497061574,58.639530181884766,63320000
2020-04-07,60.31565937812347,60.50250581459975,58.345133715913185,58.608299255371094,61620000
2020-04-08,59.62628283580481,60.21109734308198,58.67719806698127,59.8195686340332,40334000
2020-04-09,60.373655297137006,60.56247930945825,59.09697386880248,59.798255920410156,54028000
2020-04-13,59.54697977355513,60.192258866216356,58.59690446874591,59.988563537597656,38702000
2020-04-14,61.45358277533107,63.22685654351929,60.88710314879472,62.705482482910156,63358000
2020-04-15,61.77770250465346,63.195134097542535,61.15770048868612,62.312461853027344,42236000
2020-04-16,62.80013418506722,63.10840152659315,61.36585370716055,62.31890106201172,57896000
2020-04-17,63.5217397961262,63.9330931634959,62.743639511197074,63.3879280090332,51050000
2020-04-20,62.93642471323275,63.27987960151955,62.26983493676543,62.503265380859375,35292000
2020-04-21,61.58937276726455,61.95066721324188,59.72044319356517,60.07529830932617,49648000
2020-04-22,61.51007845827195,63.43153994426798,61.31629733223083,62.36747741699219,46296000
2020-04-23,62.73074933312013,63.84140335500564,62.472540885834604,62.99986267089844,34202000
2020-04-24,62.198472543384035,63.32399415868227,61.65330740481523,63.26898193359375,37402000
2020-04-27,64.03220593195255,64.13628637674407,62.69704507678126,62.9844970703125,44186000
2020-04-28,63.5960789970159,63.673388769392936,60.97828903607546,61.08781814575195,80700000
2020-04-29,66.65891696341713,67.40975873675693,65.75344808139765,66.51915740966797,108358000
2020-04-30,65.98292232013938,66.90673001324649,65.49425157692038,66.74317932128906,55842000
2020-05-01,65.62261230338001,66.97760179374693,64.90745711448741,65.2870864868164,48872000
2020-05-04,64.83163266643618,65.64145324251461,64.23095612274317,65.56363677978516,30806000
2020-05-05,66.28722046090816,67.94799308300591,66.16480889484865,66.858154296875,39666000
2020-05-06,67.30321467823855,67.83301697062188,66.66536925942738,66.68023681640625,31732000
2020-05-07,67.46724765565328,68.1952965450196,67.03260232501718,67.86224365234375,30652000
2020-05-08,68.48375055855294,69.2182351185842,67.9975602569903,68.608642578125,33326000
2020-05-11,68.2344566274301,70.15442844759716,68.17052461949073,69.56267547607422,32718000
2020-05-12,69.79214367959435,70.09495481486462,68.12145686010034,68.1546630859375,33918000
2020-05-13,68.20323154118306,68.65770538437538,65.81689032510918,66.82395935058594,40368000
2020-05-14,66.08996149450783,67.2719774313183,65.58345129690645,67.2467041015625,36660000
2020-05-15,66.82049185975197,68.1249195115489,66.3615562640386,68.04959106445312,41544000
2020-05-18,67.48063205826992,69.02592758289641,67.11487206226282,68.65026092529297,47094000
2020-05-19,68.6651211725408,69.0125349017794,68.08427324665139,68.1159896850586,31586000
2020-05-20,68.84751907073908,69.98096987690036,68.76128572867,69.83872985839844,38262000
2020-05-21,69.92941107697126,70.2005057215295,69.10670447181921,69.71927642822266,30894000
2020-05-22,69.57804104903495,70.22728290602076,69.18403566778795,70.04093933105469,28544000
2020-05-26,71.46430955805518,71.62042645531723,70.34622550732381,70.44385528564453,44590000
2020-05-27,70.3759699104432,70.64112062612338,69.11713546623467,70.38984680175781,31684000
2020-05-28,69.38474775293726,71.5882086759432,69.339154421006,70.28873443603516,35170000
2020-05-29,70.39727026219002,71.20510940143461,70.17672981418404,71.0460205078125,37044000
2020-06-01,70.6584640274907,71.44548411572828,70.48896178135337,71.11293029785156,25162000
2020-06-02,71.11937002152804,71.51585582679853,70.45575219799714,71.48165893554688,23442000
2020-06-03,71.50099393024125,71.81371930747741,70.95186229426255,71.33000946044922,27732000
2020-06-04,71.20758143939362,71.4325912261773,69.6826058547975,70.09346008300781,26982000
2020-06-05,70.1598764140095,71.67940719980339,69.76239993864283,71.3681640625,42642000
2020-06-08,70.6872055170517,71.81321492577551,70.59799261823765,71.76564025878906,33878000
2020-06-09,71.62687671013373,72.74496087236912,71.48413757383796,71.96586608886719,33624000
2020-06-10,72.43322560826746,72.99127323763385,72.07886956071756,72.59132385253906,31762000
2020-06-11,71.41821322493519,71.9420714461508,69.30594657750737,69.47891235351562,47144000
2020-06-12,70.6663867539515,71.09508812261465,68.68099326977082,70.02507781982422,36676000
2020-06-15,68.8638691116069,70.62376113767836,68.75037355248693,70.41263580322266,30468000
2020-06-16,71.81323454683144,72.2181449093231,70.82153198615929,71.68785095214844,30648000
2020-06-17,72.00848353832393,72.46741153025238,71.12580754686152,71.98865509033203,30610000
2020-06-18,71.85534618092774,72.00997330472221,70.68521806962335,71.07575988769531,34862000
2020-06-19,71.36716642098271,71.59018730358088,70.32639221907522,70.60591888427734,52784000
2020-06-22,70.62424852843317,71.90984566646499,70.33580590467547,71.89546966552734,29442000
2020-06-23,71.96189170393863,73.11169968828236,71.61496948877875,72.55562591552734,37752000
2020-06-24,72.52093138540484,73.14092954173177,70.87155554973336,71.00537109375,31592000
2020-06-25,70.93203051023997,71.48215278669201,70.35316378712089,71.42169189453125,23958000
2020-06-26,71.00191289630564,71.21948135641514,67.15452813817328,67.52821350097656,97640000
2020-06-29,67.41917027733605,69.285623059931,66.9884876343953,69.2444839477539,45074000
2020-06-30,69.23011349005918,70.57419025687216,68.73698108421948,70.27930450439453,40286000
2020-07-01,70.33482396172218,71.7874430351496,70.08751285337333,71.4662857055664,42182000
2020-07-02,71.95397942537618,73.77185972487115,71.91581230303315,72.85052490234375,57218000
2020-07-06,73.75350510202594,74.83640148976822,73.19991179517179,74.32344818115234,44712000
2020-07-07,74.1490043020227,75.39743275025508,73.83032740946122,73.84123229980469,42364000
2020-07-08,74.38044955606385,74.89439355873654,73.95918199653875,74.51921844482422,31766000
2020-07-09,74.83293808896195,75.7849985849552,74.12224472312172,75.2656021118164,41836000
2020-07-10,74.9974808669184,76.38963919030913,74.37649193816277,76.27416229248047,35918000
2020-07-13,76.81586355325133,78.12525214839029,74.6659286390458,74.94693756103516,42954000
2020-07-14,73.98346627119216,75.47077370788296,73.64347873991565,75.37462615966797,38108000
2020-07-15,75.49209774784732,76.14133958926885,74.2332634031044,75.1773910522461,31026000
2020-07-16,74.41514596762937,75.12931805048628,73.7594610074224,75.08025360107422,26484000
2020-07-17,75.1788676895288,75.50200636800437,74.24663566725596,75.17589569091797,34264000
2020-07-20,75.08421510478026,77.76098024738981,74.47462260455251,77.50475311279297,30166000
2020-07-21,78.55494094995885,78.65505117777408,76.94867771392333,77.11222839355469,27486000
2020-07-22,77.10182551895637,77.66037224765607,76.48330944923406,77.5548095703125,24482000
2020-07-23,77.60833100238632,77.827389236186,74.7665255226966,75.17094421386719,33910000
2020-07-24,74.30065587172042,75.10551538900812,73.72575189517956,74.74768829345703,29902000
2020-07-27,74.99798130151846,76.20229873811029,74.95188885196664,75.79936981201172,27124000
2020-07-28,75.57982812818864,75.6298832481758,74.3665870026742,74.52171325683594,30910000
2020-07-29,74.58860175422343,75.99264795596048,74.4899737531513,75.50596618652344,22676000
2020-07-30,74.24020437742044,76.36734655138768,74.10143546344366,76.2424545288086,36042000
2020-07-31,74.19460163241017,74.5895976539911,72.06101661639134,73.74359893798828,91468000
2020-08-03,73.89476289216728,74.22829979718547,72.93923127224508,73.48638153076172,45482000
2020-08-04,73.68214847232768,73.99933560623647,72.55811283263415,73.01753997802734,37212000
2020-08-05,73.19199180453877,73.84519626003934,72.91444645952018,73.30448913574219,29134000
2020-08-06,73.15878241875599,74.65154238351218,72.94814864418152,74.58612060546875,33306000
2020-08-07,74.78882125520961,75.3364629621504,73.66032406035278,74.260009765625,27718000
2020-08-10,73.88484774464752,74.6951597832656,73.22519259615039,74.1832046508789,20546000
2020-08-11,74.04344711201892,74.85822859764728,73.25989808481575,73.3763656616211,31098000
2020-08-12,73.7024683730162,74.9191804606546,73.59739725191154,74.69962310791016,22512000
2020-08-13,74.74770466605213,76.1730693636547,74.74770466605213,75.1659927368164,22388000
2020-08-14,75.01531784878155,75.32160764285088,74.29123915630834,74.57026672363281,21942000
2020-08-17,75.13228262566284,75.51935329930157,74.58860350836233,75.14566040039062,19990000
2020-08-18,75.6353335447207,77.18410047054229,75.41479306689972,77.10530090332031,28378000
2020-08-19,76.94223100784141,77.75354125629191,76.32322343836007,76.55169677734375,30472000
2020-08-20,76.32174495286563,78.31408086011864,76.04866890719974,78.11980438232422,26382000
2020-08-21,77.89924747722306,78.89442843243806,77.42892300821778,78.08609771728516,34838000
2020-08-24,78.92366302638288,79.73200128949749,78.0598247678244,78.56088256835938,25638000
2020-08-25,78.31059460232726,79.73694969068394,78.20057015978882,79.58678436279297,25150000
2020-08-26,79.60908564477356,81.9131558254161,79.3454247617791,81.48395538330078,52188000
2020-08-27,81.6068648180924,81.67525859379464,80.22908264259587,80.71031951904297,31350000
2020-08-28,80.75740589680068,81.34617922901354,80.5661014503227,81.25102233886719,22418000
2020-08-31,81.45620943407884,81.50230188313334,80.55223025727368,80.76038360595703,26422000
2020-09-01,80.89072586563118,82.23183081944713,80.76038141438515,82.02664947509766,22652000
2020-09-02,82.66746793542667,85.54644234376782,82.27990568952355,85.1147689819336,49522000
2020-09-03,84.22912088973366,84.25291200419659,79.67896815713972,80.75939178466797,63726000
2020-09-04,79.74290678318458,81.0309847491098,76.2226231580958,78.3656234741211,55850000
2020-09-08,75.57981382695054,77.09388450025051,75.158546265931,75.51042938232422,54032000
2020-09-09,76.76431893027807,77.2510007636968,75.58824678956422,76.68155670166016,39242000
2020-09-10,76.82775941751073,77.99143688650432,75.3320196805938,75.6318588256836,33024000
2020-09-11,75.735933828383,76.25879385001623,73.99487196751262,75.12187957763672,30706000
2020-09-14,75.9093897485379,77.16575111984385,74.59405726973172,74.7784194946289,42660000
2020-09-15,75.72304121338455,76.86788828127027,75.43608833739093,76.08135986328125,23042000
2020-09-16,76.44613252697442,77.03540497341557,74.9152054033124,74.93998718261719,22128000
2020-09-17,73.63754157922925,74.27439632270638,72.48030722418932,73.69850158691406,40008000
2020-09-18,73.76094545210748,74.10291435499147,70.9518546797174,71.91679382324219,63056000
2020-09-21,70.9518489978719,71.37013697756234,69.51756861538587,70.87850189208984,56908000
2020-09-22,71.87863322198784,72.555137240123,70.84678253105847,72.34945678710938,33950000
2020-09-23,71.96636537964568,72.01542983095999,69.51758190655079,69.85012817382812,37726000
2020-09-24,69.51756598383865,71.26754361712104,69.49129442637486,70.51769256591797,34552000
2020-09-25,70.62623601637378,71.66155016887853,69.76536984836896,71.3205795288086,30326000
2020-09-28,72.95262280781392,73.00217881108502,71.67842173057377,72.29197692871094,30784000
2020-09-29,72.55216627798126,72.95310628877834,72.0610151428717,72.65673828125,31816000
2020-09-30,72.40496388039755,73.65686345741786,72.14824521381277,72.63591766357422,40924000
2020-10-01,73.5309923128231,74.09648130270617,73.19100469621421,73.74112701416016,32884000
2020-10-02,72.34004873717964,73.30152440996176,71.73144688729637,72.14031982421875,31222000
2020-10-05,72.48972613950124,73.5825369933436,72.36285278599648,73.48986053466797,21602000
2020-10-06,73.12657100866626,73.5736034655769,71.61547229083051,71.913330078125,26096000
2020-10-07,72.3241898254817,72.80294632471846,71.03165012534033,72.31576538085938,36108000
2020-10-08,72.62847665384128,73.7475512259205,72.62847665384128,73.51957702636719,26076000
2020-10-09,73.98694761761746,74.9281033275571,73.69652357091292,74.85871887207031,32966000
2020-10-12,76.22410298533136,78.72294124362386,75.79292119611887,77.54191589355469,55344000
2020-10-13,78.15745877492236,78.5613783321132,77.2465374414875,77.66482543945312,39072000
2020-10-14,78.0380261496372,78.49645507443054,76.61563357234498,77.48492431640625,33174000
2020-10-15,76.5462485174522,77.87942818375831,76.37923428577766,77.08992767333984,31210000
2020-10-16,77.40512182812182,78.19214177327355,77.19845829014193,77.696044921875,34194000
2020-10-19,78.10395470713375,78.50044059927666,75.47675262725815,75.82515716552734,29734000
2020-10-20,75.48613844813754,78.00034307715951,75.35678468297974,76.87234497070312,41670000
2020-10-21,77.8026174394533,80.04721784308745,77.66831030611162,78.60252380371094,60322000
2020-10-22,78.55344132865221,79.96194925473011,78.18074668147393,79.62692260742188,30512000
2020-10-23,80.04275346677193,80.98787182595748,79.88712810599611,80.9313735961914,30548000
2020-10-26,80.04025290665729,80.76284171616221,77.70000470854104,78.51824951171875,35826000
2020-10-27,78.74822336439603,79.39597538099545,78.15647045681439,79.24134826660156,25902000
2020-10-28,76.81932392288722,77.00764880260952,74.76107508383566,74.87605285644531,45174000
2020-10-29,75.18432605139941,78.73880642032361,75.16103405027546,77.1598129272461,55406000
2020-10-30,82.63922363317832,83.32712413026837,79.37466827076221,80.09527587890625,99878000
2020-11-02,80.46352333256915,82.18327472439388,80.0026063650641,80.50218200683594,44228000
2020-11-03,80.82133683336055,82.22092126461291,79.89703016999084,81.55978393554688,31432000
2020-11-04,84.52946169743666,87.72364199998071,84.40159768740916,86.5252685546875,71342000
2020-11-05,87.74443865213146,88.80355146423722,86.28636720698881,87.35043334960938,39758000
2020-11-06,86.79735014914868,87.64781063793222,86.0707909999368,87.21316528320312,28622000
2020-11-09,89.00974514119116,90.04605019847581,87.10513237655127,87.29692840576172,53440000
2020-11-10,85.72833957681642,87.19582647139622,85.05183546900807,86.12234497070312,43022000
2020-11-11,86.65163125520539,87.37025744779257,86.38697971158325,86.5936508178711,31838000
2020-11-12,86.33444392472282,87.47334698979937,86.13471504428473,86.37508392333984,26474000
2020-11-13,86.63180866553387,88.07550413337701,86.03609314698612,87.83414459228516,29744000
2020-11-16,87.43173727377025,88.92846779358723,87.29246924365212,87.92189025878906,25468000
2020-11-17,87.61608790911133,88.07601416521123,87.20127099757448,87.3088150024414,21314000
2020-11-18,87.06001562220402,87.47434095308526,86.16445340083658,86.26704406738281,20108000
2020-11-19,85.89979282391478,87.39949488250359,85.74070395281,87.15565490722656,20106000
2020-11-20,87.32567811957357,87.6408839698819,85.9875449271236,86.05593872070312,27694000
2020-11-23,86.24622920446821,86.5321914126249,84.75743193573689,85.61878967285156,22530000
2020-11-24,85.61581961817127,87.54768668835644,85.2802938462471,87.4198226928711,27984000
2020-11-25,87.61360945809936,87.74097434206601,86.6496534535001,87.43122100830078,19600000
2020-11-27,87.451537281443,89.06077233033807,87.451537281443,88.56565856933594,14790000
2020-11-30,88.00215106799679,88.23458703592863,86.62386990677268,86.94898986816406,32418000
2020-12-01,87.55661139988837,90.28541271304861,87.37670339819209,88.97899627685547,37350000
2020-12-02,88.97900820349736,90.83158444204322,88.47398769607074,90.44649505615234,29424000
2020-12-03,90.22693546266429,91.3811977041033,90.05148923543042,90.29136657714844,24728000
2020-12-04,90.211074164492,90.67099282129256,89.88248305416691,90.38652038574219,20544000
2020-12-07,89.97962384343904,90.66058963378225,89.3596256167209,90.052978515625,22288000
2020-12-08,89.63122447433899,90.00044805346998,88.77680130408386,89.7704849243164,19936000
2020-12-09,89.72241179325566,90.61500208868797,87.32566494275066,88.1116943359375,31728000
2020-12-10,87.35540685042515,87.96946116697602,85.91468307292723,87.6056900024414,28688000
2020-12-11,87.2265358498586,88.08443004562467,86.86672741795577,87.96002960205078,18628000
2020-12-14,87.7578251565572,88.70343487026673,86.68780744073449,86.84293365478516,33050000
2020-12-15,87.21960661761919,87.42478797554355,86.31810785244136,87.28007507324219,21352000
2020-12-16,87.67803488029331,87.67803488029331,86.6843513067573,87.08727264404297,24676000
2020-12-17,87.42132553147147,87.55910377145933,85.7967310991824,86.26061248779297,34880000
2020-12-18,86.54112123455688,86.64965590183743,84.99631718680045,85.55238342285156,85256000
2020-12-21,84.70538953138244,86.0866428328885,83.95553843795113,85.96571350097656,33974000
2020-12-22,85.70652202058871,85.86908203246823,84.53937350209927,85.2550277709961,20370000
2020-12-23,85.43889376166366,86.43902043412434,85.30358842239465,85.6520004272461,22974000
2020-12-24,85.69016438918781,86.35477287610888,85.45970970994662,85.9458999633789,9312000
2020-12-28,86.4786632023986,88.56466573176412,86.3255258833646,87.91839599609375,27650000
2020-12-29,88.5760685497921,88.63752009733834,86.98418156215027,87.11551666259766,19726000
2020-12-30,87.4743497229206,87.61113729202937,85.6406113261825,86.04948425292969,21026000
2020-12-31,86.10003914197051,87.10264635469892,86.04155201970197,86.86178588867188,21070000
2021-01-04,87.22653987680384,87.34994209759138,84.60677228691033,85.54792785644531,37324000
2021-01-05,85.4963891255804,86.5738332163736,85.09048820170439,86.2378158569336,20360000
2021-01-06,84.26579998759716,86.43209217105506,84.05962797006715,85.38685607910156,46588000
2021-01-07,85.57915243705426,88.10971491007409,85.57915243705426,87.93724822998047,41936000
2021-01-08,88.07700817599742,89.1772527342026,87.2870085349712,89.10142517089844,35484000
2021-01-11,88.07006012945878,88.43482947963955,86.83699831013621,87.04267120361328,34796000
2021-01-12,86.50097826490368,87.61807170115141,85.06471635577631,86.10796356201172,29528000
2021-01-13,85.60689554864183,87.04762662802848,85.60689554864183,86.59464263916016,23432000
2021-01-14,86.67493484651867,87.60073138346526,85.54495518482686,85.78532409667969,29212000
2021-01-15,85.69116485188914,86.61299123657747,84.83327803981163,85.62178039550781,31444000
2021-01-19,86.38400845133536,89.39927102495157,85.8799786898442,88.43928527832031,41660000
2021-01-20,90.51586333657515,94.15113159683025,90.17588335880014,93.1772689819336,64152000
2021-01-21,93.85031725362155,95.75492235156246,93.1445696134799,93.37948608398438,58634000
2021-01-22,93.74176301889445,94.38258034216909,93.00033636251251,93.79627990722656,32744000
2021-01-25,94.79642238688461,95.2464344214254,92.14096797256826,93.88153076171875,50586000
2021-01-26,93.47066453918194,94.9455849000485,92.98200145881957,94.55901336669922,31462000
2021-01-27,92.92153956485564,93.19709601317666,89.07415506455348,90.14763641357422,82512000
2021-01-28,90.74533664502225,93.56978632762217,90.74533664502225,91.8455810546875,55278000
2021-01-29,90.89500711521993,91.56506801621617,89.28627865285289,90.56493377685547,44530000
2021-02-01,91.41887289099441,94.93519367796942,91.41887289099441,93.82157135009766,40252000
2021-02-02,94.81575797043995,96.61182843728612,94.4807236974962,95.11262512207031,66332000
2021-02-03,102.37274430388717,104.40522092105503,99.79261830171446,102.03919982910156,97882000
2021-02-04,102.12542242838796,102.55560597377604,100.86063667469075,101.77899932861328,48596000
2021-02-05,102.07289876311265,103.87591138224194,101.59910316453163,103.5235366821289,29866000
2021-02-08,104.07712038040832,104.82052838312552,102.26073015453102,103.30992126464844,28828000
2021-02-09,102.82820120258684,104.00328263700314,102.5903127397753,102.8574447631836,21892000
2021-02-10,103.24153433379384,104.02161972399544,101.71011556158754,103.40706634521484,25102000
2021-02-11,103.6310759901082,103.77975153703218,102.5338035673193,103.51956176757812,20480000
2021-02-12,103.07451629921232,104.05234166129615,102.76723583999629,103.830810546875,18990000
2021-02-16,103.668247646045,106.31428677278258,103.668247646045,104.607421875,31004000
2021-02-17,103.77876516091223,105.18926208138022,103.49974516060348,104.99993896484375,20294000
2021-02-18,104.32491801464802,105.1669539793789,103.74654292601814,104.36505889892578,22546000
2021-02-19,104.46320124720552,104.99795680679689,103.2559043418766,103.52253723144531,37938000
2021-02-22,101.77752695631393,103.10228226972528,101.49998913762553,101.81023406982422,29466000
2021-02-23,99.81443122747064,102.71421734338914,98.63686930885748,102.10065460205078,34658000
2021-02-24,100.60987256668675,103.49826214728957,100.48547967083988,103.27474212646484,22608000
2021-02-25,101.89299077097074,103.23459480191558,99.44271782605095,99.91156005859375,41548000
2021-02-26,100.60540682700322,101.92222910849493,99.17112631812763,100.20693969726562,40042000
2021-03-01,101.49998956884512,102.899082674514,100.8269565744972,102.57347106933594,26060000
2021-03-02,102.33457386845907,103.81643661615159,101.92967118650496,102.31673431396484,25564000
2021-03-03,101.69574615075186,102.88717733019561,98.82370641561394,99.68656158447266,33892000
2021-03-04,99.85803141312911,102.81778652007944,99.39017985813133,100.80265808105469,49216000
2021-03-05,102.15168816314645,104.38438487608283,100.49785050979133,103.93190002441406,53100000
2021-03-08,103.28713246318019,104.75808274317625,99.37828873496463,99.4927749633789,36868000
2021-03-09,101.58670894507843,102.28897784929946,100.88542314472488,101.12133026123047,33920000
2021-03-10,102.16407662280277,102.16407662280277,100.07906475488811,100.91465759277344,27100000
2021-03-11,102.00649770427991,104.63568072084324,101.91877458051778,104.10389709472656,27702000
2021-03-12,102.90800288778321,102.96747311515301,100.72783372970525,101.59910583496094,33818000
2021-03-15,101.3502953728072,101.84639223540918,100.49835274764462,101.81913757324219,26168000
2021-03-16,102.39157157977236,104.75511215690847,102.05951689510228,103.2787094116211,31900000
2021-03-17,102.51447316939472,104.02755311828832,101.30767543125644,103.19593048095703,26382000
2021-03-18,101.5088880221178,102.52835156310981,100.0716356052012,100.1786880493164,31700000
2021-03-19,100.59450866025328,100.95679000162345,99.26628238475064,100.45722198486328,46072000
2021-03-22,100.49042709934655,101.51682534830367,99.8149137452383,100.64208221435547,33536000
2021-03-23,101.10100929699755,102.29839198447732,100.50876484586558,101.16940307617188,28510000
2021-03-24,101.68632764385609,102.47136638997688,100.55832930680076,100.73328399658203,25218000
2021-03-25,100.5608094927387,101.38301712802823,98.9272915511988,100.72981262207031,35616000
2021-03-26,100.69659679630594,101.07325412851259,99.31187234420693,100.3467025756836,27978000
2021-03-29,100.21933831690066,101.55995176525356,99.39117913290644,101.39044952392578,26492000
2021-03-30,101.7467804693264,102.22701910832463,100.912677402345,101.42414093017578,27312000
2021-03-31,101.81716706219301,103.39616804886353,101.45041637085228,102.21959686279297,42570000
2021-04-01,103.69304467889103,105.84892366972174,103.65240467237805,105.55304718017578,39880000
2021-04-05,106.41389018734338,110.46992680647003,106.31774263813442,109.97283172607422,48510000
2021-04-06,109.5743742451769,110.42087204378797,109.12188934950352,109.49210357666016,35240000
2021-04-07,109.68241587965444,111.23861633474729,109.68241587965444,110.96752166748047,24134000
2021-04-08,112.20505796533502,112.59113801496007,111.16478272927793,111.53252410888672,28664000
2021-04-09,111.28521181469488,112.69917231745536,110.87980246049328,112.5356216430664,26146000
2021-04-12,111.7153914284989,111.85267053734381,110.4119469730089,111.24456787109375,25024000
2021-04-13,111.56028094044785,112.17879703239622,111.16676710165994,111.73076629638672,25682000
2021-04-14,112.3750381583166,112.3750381583166,110.81834616308481,111.1102523803711,21002000
2021-04-15,112.10345542149517,113.79099102796425,111.5691914039024,113.25820922851562,29174000
2021-04-16,113.45596441194692,113.70376710281464,112.54801498961537,113.13431549072266,26282000
